C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/08/08,09:36:13,001754609773098,MONTHLY_ARCHIVE,001754609773098
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2025/07/21 18:25:00",1,QLD1,20250721173,0,265.84092,0,265.84092,0,0,"2025/07/21 18:20:05",16.68,16.68,0,45.12,45.12,0,0.88,0.88,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,265.84092,16.68,45.12,0.88,7.6,0.1,0.38,0.38,1,180745.18412,2228.21475,713.98749,354.56068,12664.18015,454.86861,1005.10118,429.26268,3565.83732,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,856.00009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:25:00",1,SA1,20250721173,0,179.85,0,179.85,0,0,"2025/07/21 18:20:05",16.68,16.68,0,45.12,45.12,0,0.88,0.88,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,179.85,16.68,45.12,0.88,7.6,0.1,0.38,0.38,1,182693.76624,8365.85954,3743.0617,434.78272,12744.40219,494.69443,1157.34709,430.25268,3566.82732,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1849.42562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 18:30:00",1,QLD1,20250721174,0,250.84984,0,250.84984,0,0,"2025/07/21 18:25:06",16.68,16.68,0,33.58,33.58,0,0.88,0.88,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,4,4,0,FIRM,250.84984,16.68,33.58,0.88,7.6,0.1,0.38,0.38,4,180781.18856,2237.18475,747.18749,355.29068,12668.78015,454.86861,1005.03118,429.54268,3565.84732,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,856.82009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:25:00",1,TAS1,20250721173,0,105.22061,0,105.22061,0,0,"2025/07/21 18:20:05",7.32,7.32,0,12.7,12.7,0,0.38,0.38,0,8.46,8.46,0,64.76779,64.76779,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,105.22061,7.32,12.7,0.38,8.46,64.76779,0.38,0.38,2.76,196233.72682,6212.53453,965.97074,399.82139,13038.33882,28964.15097,988.6498,588.1547,4494.94888,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 18:25:00",1,VIC1,20250721173,0,114.94071,0,114.94071,0,0,"2025/07/21 18:20:05",16.68,16.68,0,45.12,45.12,0,0.88,0.88,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,114.94071,16.68,45.12,0.88,7.6,0.1,0.38,0.38,1,154822.88818,2228.21475,713.98749,354.56068,12664.18015,454.86861,1005.10118,429.26268,3565.83732,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,856.00009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:30:00",1,NSW1,20250721174,0,107.41,0,107.41,0,0,"2025/07/21 18:25:06",16.68,16.68,0,33.58,33.58,0,0.88,0.88,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,4,4,0,FIRM,107.41,16.68,33.58,0.88,7.6,0.1,0.38,0.38,4,198050.99292,2237.18475,747.18749,355.29068,12668.78015,454.86861,1005.03118,429.54268,3565.84732,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,856.82009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:30:00",1,SA1,20250721174,0,65.73,0,65.73,0,0,"2025/07/21 18:25:06",16.68,16.68,0,33.58,33.58,0,0.88,0.88,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,4,4,0,FIRM,65.73,16.68,33.58,0.88,7.6,0.1,0.38,0.38,4,182621.49624,8374.82954,3776.2617,435.51272,12749.00219,494.69443,1157.27709,430.53268,3566.83732,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1850.24562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 18:30:00",1,TAS1,20250721174,0,91.55443,0,91.55443,0,0,"2025/07/21 18:25:06",7.32,7.32,0,12.7,12.7,0,0.38,0.38,0,7.46,7.46,0,79.3914,79.3914,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,91.55443,7.32,12.7,0.38,7.46,79.3914,0.38,0.38,2.76,196136.27197,6212.53453,978.29074,399.84139,13038.74882,29041.89237,988.6498,588.1547,4494.26816,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 18:30:00",1,VIC1,20250721174,0,103.78893,0,103.78893,0,0,"2025/07/21 18:25:06",16.68,16.68,0,33.58,33.58,0,0.88,0.88,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,4,4,0,FIRM,103.78893,16.68,33.58,0.88,7.6,0.1,0.38,0.38,4,154729.77711,2237.18475,747.18749,355.29068,12668.78015,454.86861,1005.03118,429.54268,3565.84732,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,856.82009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:35:00",1,NSW1,20250721175,0,112.73807,0,112.73807,0,0,"2025/07/21 18:30:06",11.97486,11.97486,0,43.61322,43.61322,0,0.88,0.88,0,0.88,0.88,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,112.73807,11.97486,43.61322,0.88,0.88,0.1,0.38,0.38,1,197974.32443,2248.29961,790.41071,355.78068,12667.66015,454.96861,1005.03118,429.82268,3566.25388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,857.58009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:35:00",1,QLD1,20250721175,0,257.77086,0,257.77086,0,0,"2025/07/21 18:30:06",11.97486,11.97486,0,43.61322,43.61322,0,0.88,0.88,0,0.88,0.88,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,257.77086,11.97486,43.61322,0.88,0.88,0.1,0.38,0.38,1,180846.82219,2248.29961,790.41071,355.78068,12667.66015,454.96861,1005.03118,429.82268,3566.25388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,857.58009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:35:00",1,SA1,20250721175,0,-318.75608,0,-318.75608,0,0,"2025/07/21 18:30:06",11.97486,11.97486,0,43.61322,43.61322,0,0.88,0.88,0,0.88,0.88,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,-318.75608,11.97486,43.61322,0.88,0.88,0.1,0.38,0.38,1,182143.56584,8385.9444,3819.48492,436.00272,12747.88219,494.40443,1155.85709,430.53268,3566.96388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1851.00562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 18:35:00",1,TAS1,20250721175,0,91.55443,0,91.55443,0,0,"2025/07/21 18:30:06",1.75,1.75,0,1.75,1.75,0,0.38,0.38,0,7.46,7.46,0,79.3914,79.3914,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,91.55443,1.75,1.75,0.38,7.46,79.3914,0.38,0.38,2.76,196037.78518,6213.90453,979.66074,399.86139,13039.15882,29120.69864,988.6498,588.1547,4494.61938,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 18:35:00",1,VIC1,20250721175,0,151.66368,0,151.66368,0,0,"2025/07/21 18:30:06",11.97486,11.97486,0,43.61322,43.61322,0,0.88,0.88,0,0.88,0.88,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,151.66368,11.97486,43.61322,0.88,0.88,0.1,0.38,0.38,1,154711.22079,2248.29961,790.41071,355.78068,12667.66015,454.96861,1005.03118,429.82268,3566.25388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,857.58009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:40:00",1,NSW1,20250721176,0,84.78992,0,84.78992,0,0,"2025/07/21 18:35:06",7.71,7.71,0,9.96,9.96,0,0.8,0.8,0,0.8,0.8,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.99,3.99,0,FIRM,84.78992,7.71,9.96,0.8,0.8,0.1,0.38,0.38,3.99,197864.03549,2254.16961,799.98071,356.26068,12668.14015,454.67861,1005.03118,429.90268,3569.24388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,858.14009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:40:00",1,QLD1,20250721176,0,226.28825,0,226.28825,0,0,"2025/07/21 18:35:06",7.71,7.71,0,9.96,9.96,0,0.8,0.8,0,0.8,0.8,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.99,3.99,0,FIRM,226.28825,7.71,9.96,0.8,0.8,0.1,0.38,0.38,3.99,180874.11044,2254.16961,799.98071,356.26068,12668.14015,454.67861,1005.03118,429.90268,3569.24388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,858.14009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:40:00",1,SA1,20250721176,0,-358.9109,0,-358.9109,0,0,"2025/07/21 18:35:06",7.71,7.71,0,9.96,9.96,0,0.8,0.8,0,0.8,0.8,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.99,3.99,0,FIRM,-358.9109,7.71,9.96,0.8,0.8,0.1,0.38,0.38,3.99,181646.48034,8391.8144,3829.05492,436.48272,12748.36219,494.11443,1155.85709,430.61268,3569.95388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1851.56562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 18:40:00",1,TAS1,20250721176,0,74.12816,0,74.12816,0,0,"2025/07/21 18:35:06",1.75,1.75,0,1.75,1.75,0,0.38,0.38,0,7.46,7.46,0,99.43162,99.43162,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,74.12816,1.75,1.75,0.38,7.46,99.43162,0.38,0.38,2.76,195921.87212,6215.27453,981.03074,399.88139,13039.56882,29219.54513,988.6498,588.1547,4494.9706,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 18:40:00",1,VIC1,20250721176,0,149.22439,0,149.22439,0,0,"2025/07/21 18:35:06",7.71,7.71,0,9.96,9.96,0,0.8,0.8,0,0.8,0.8,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.99,3.99,0,FIRM,149.22439,7.71,9.96,0.8,0.8,0.1,0.38,0.38,3.99,154687.83345,2254.16961,799.98071,356.26068,12668.14015,454.67861,1005.03118,429.90268,3569.24388,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,858.14009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:45:00",1,NSW1,20250721177,0,80.01,0,80.01,0,0,"2025/07/21 18:40:06",7.62,7.62,0,13.21,13.21,0,0.53,0.53,0,0.91,0.91,0,0.1,0.1,0,0.38,0.38,0,0.27667,0.27667,0,0.27667,0.27667,0,FIRM,80.01,7.62,13.21,0.53,0.91,0.1,0.38,0.27667,0.27667,197788.8163,2254.07961,812.80071,356.40068,12666.05015,454.67861,1005.03118,429.79935,3567.52055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,858.70009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:45:00",1,QLD1,20250721177,0,221.93332,0,221.93332,0,0,"2025/07/21 18:40:06",7.62,7.62,0,13.21,13.21,0,0.53,0.53,0,0.91,0.91,0,0.1,0.1,0,0.38,0.38,0,0.27667,0.27667,0,0.27667,0.27667,0,FIRM,221.93332,7.62,13.21,0.53,0.91,0.1,0.38,0.27667,0.27667,180935.09376,2254.07961,812.80071,356.40068,12666.05015,454.67861,1005.03118,429.79935,3567.52055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,858.70009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:45:00",1,SA1,20250721177,0,-155.84,0,-155.84,0,0,"2025/07/21 18:40:06",7.62,7.62,0,13.21,13.21,0,0.53,0.53,0,0.91,0.91,0,0.1,0.1,0,0.38,0.38,0,0.27667,0.27667,0,0.27667,0.27667,0,FIRM,-155.84,7.62,13.21,0.53,0.91,0.1,0.38,0.27667,0.27667,181360.65034,8391.7244,3841.87492,436.62272,12746.27219,494.11443,1155.85709,430.50935,3568.23055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1852.12562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 18:45:00",1,TAS1,20250721177,0,54.77828,0,54.77828,0,0,"2025/07/21 18:40:06",1.75,1.75,0,1.75,1.75,0,0.36,0.36,0,7.46,7.46,0,121.68398,121.68398,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,54.77828,1.75,1.75,0.36,7.46,121.68398,0.38,0.38,2.76,195789.4104,6216.64453,982.40074,399.88139,13039.97882,29339.57911,988.6498,588.1547,4493.5206,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 18:45:00",1,VIC1,20250721177,0,82.91831,0,82.91831,0,0,"2025/07/21 18:40:06",7.62,7.62,0,13.21,13.21,0,0.53,0.53,0,0.91,0.91,0,0.1,0.1,0,0.38,0.38,0,0.27667,0.27667,0,0.27667,0.27667,0,FIRM,82.91831,7.62,13.21,0.53,0.91,0.1,0.38,0.27667,0.27667,154631.18176,2254.07961,812.80071,356.40068,12666.05015,454.67861,1005.03118,429.79935,3567.52055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,858.70009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:50:00",1,NSW1,20250721178,0,80.01,0,80.01,0,0,"2025/07/21 18:45:06",1.84,1.84,0,7.98,7.98,0,0.4,0.4,0,16,16,0,0.1,0.1,0,0.38,0.38,0,0.37,0.37,0,0.37,0.37,0,FIRM,80.01,1.84,7.98,0.4,16,0.1,0.38,0.37,0.37,197712.0017,2254.37961,820.39071,356.41068,12681.66015,454.77861,1005.31118,430.06935,3566.89055,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,859.24009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:50:00",1,QLD1,20250721178,0,219.84491,0,219.84491,0,0,"2025/07/21 18:45:06",1.84,1.84,0,7.98,7.98,0,0.4,0.4,0,16,16,0,0.1,0.1,0,0.38,0.38,0,0.37,0.37,0,0.37,0.37,0,FIRM,219.84491,1.84,7.98,0.4,16,0.1,0.38,0.37,0.37,180992.20867,2254.37961,820.39071,356.41068,12681.66015,454.77861,1005.31118,430.06935,3566.89055,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,859.24009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:50:00",1,SA1,20250721178,0,-21,0,-21,0,0,"2025/07/21 18:45:06",1.84,1.84,0,25.0472,25.0472,0,0.4,0.4,0,16,16,0,0.1,0.1,0,0.38,0.38,0,0.37,0.37,0,0.37,0.37,0,FIRM,-21,1.84,25.0472,0.4,16,0.1,0.38,0.37,0.37,181209.66034,8392.0244,3866.53212,436.63272,12761.88219,494.20443,1155.84709,430.77935,3567.60055,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,1852.66562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 18:55:00",1,QLD1,20250721179,0,210.10193,0,210.10193,0,0,"2025/07/21 18:50:06",0.86,0.86,0,10,10,0,0.69,0.69,0,3.49,3.49,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,8.5,8.5,0,FIRM,210.10193,0.86,10,0.69,3.49,0.1,0.38,0.1,8.5,181043.38476,2254.84961,830.01071,356.87068,12679.15015,454.57861,1005.24118,430.06935,3574.39055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,860.06009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:50:00",1,TAS1,20250721178,0,53.41773,0,53.41773,0,0,"2025/07/21 18:45:06",1.75,1.75,0,1.75,1.75,0,0.36,0.36,0,7.46,7.46,0,123.24861,123.24861,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,53.41773,1.75,1.75,0.36,7.46,123.24861,0.38,0.38,2.76,195655.58813,6218.03453,983.79074,400.24139,13040.38882,29462.24259,988.6498,588.1547,4492.0706,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 18:50:00",1,VIC1,20250721178,0,64.99951,0,64.99951,0,0,"2025/07/21 18:45:06",1.84,1.84,0,7.98,7.98,0,0.4,0.4,0,16,16,0,0.1,0.1,0,0.38,0.38,0,0.37,0.37,0,0.37,0.37,0,FIRM,64.99951,1.84,7.98,0.4,16,0.1,0.38,0.37,0.37,154556.18127,2254.37961,820.39071,356.41068,12681.66015,454.77861,1005.31118,430.06935,3566.89055,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,859.24009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:55:00",1,NSW1,20250721179,0,70.05224,0,70.05224,0,0,"2025/07/21 18:50:06",0.86,0.86,0,10,10,0,0.69,0.69,0,3.49,3.49,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,8.5,8.5,0,FIRM,70.05224,0.86,10,0.69,3.49,0.1,0.38,0.1,8.5,197626.27453,2254.84961,830.01071,356.87068,12679.15015,454.57861,1005.24118,430.06935,3574.39055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,860.06009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 18:55:00",1,SA1,20250721179,0,-22.02,0,-22.02,0,0,"2025/07/21 18:50:06",1,1,0,19.95,19.95,0,0.69,0.69,0,3.49,3.49,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,8.5,8.5,0,FIRM,-22.02,1,19.95,0.69,3.49,0.1,0.38,0.1,8.5,181057.65034,8392.6344,3886.10212,437.09272,12759.37219,494.00443,1155.77709,430.77935,3575.10055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1853.48562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 18:55:00",1,TAS1,20250721179,0,53.41773,0,53.41773,0,0,"2025/07/21 18:50:06",1.75,1.75,0,1.75,1.75,0,0.36,0.36,0,7.46,7.46,0,123.24861,123.24861,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,53.41773,1.75,1.75,0.36,7.46,123.24861,0.38,0.38,2.76,195521.76586,6219.42453,985.18074,400.60139,13040.79882,29583.8412,988.5798,588.1547,4490.6206,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 18:55:00",1,VIC1,20250721179,0,65.17112,0,65.17112,0,0,"2025/07/21 18:50:06",0.86,0.86,0,10,10,0,0.69,0.69,0,3.49,3.49,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,8.5,8.5,0,FIRM,65.17112,0.86,10,0.69,3.49,0.1,0.38,0.1,8.5,154481.35239,2254.84961,830.01071,356.87068,12679.15015,454.57861,1005.24118,430.06935,3574.39055,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,860.06009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 19:00:00",1,NSW1,20250721180,0,80.01,0,80.01,0,0,"2025/07/21 18:55:07",0.39,0.39,0,13.64758,13.64758,0,3.99,3.99,0,3.99,3.99,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,9.97261,9.97261,0,FIRM,80.01,0.39,13.64758,3.99,3.99,0.1,0.38,0.38,9.97261,197541.32638,2254.84961,843.29829,360.71068,12682.99015,454.57861,1005.24118,430.24935,3583.36316,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,860.88009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 19:00:00",1,QLD1,20250721180,0,221.29254,0,221.29254,0,0,"2025/07/21 18:55:07",0.39,0.39,0,13.64758,13.64758,0,3.99,3.99,0,3.99,3.99,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,9.97261,9.97261,0,FIRM,221.29254,0.39,13.64758,3.99,3.99,0.1,0.38,0.38,9.97261,181093.32797,2254.84961,843.29829,360.71068,12682.99015,454.57861,1005.24118,430.24935,3583.36316,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,860.88009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 19:00:00",1,SA1,20250721180,0,-99.28261,0,-99.28261,0,0,"2025/07/21 18:55:07",19,19,0,19.95,19.95,0,3.99,3.99,0,3.99,3.99,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,9.97261,9.97261,0,FIRM,-99.28261,19,19.95,3.99,3.99,0.1,0.38,0.38,9.97261,180828.37773,8411.2444,3905.69212,440.93272,12763.21219,494.00443,1155.77709,430.95935,3584.07316,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1854.30562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 19:00:00",1,TAS1,20250721180,0,45.07807,0,45.07807,0,0,"2025/07/21 18:55:07",1.75,1.75,0,1.75,1.75,0,0.36,0.36,0,7.46,7.46,0,132.83922,132.83922,0,0.38,0.38,0,0.38,0.38,0,2.76,2.76,0,FIRM,45.07807,1.75,1.75,0.36,7.46,132.83922,0.38,0.38,2.76,195379.60393,6220.81453,986.57074,400.96139,13041.20882,29715.03042,988.5798,588.1547,4489.1706,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 19:00:00",1,VIC1,20250721180,0,73.36189,0,73.36189,0,0,"2025/07/21 18:55:07",0.39,0.39,0,13.64758,13.64758,0,3.99,3.99,0,3.99,3.99,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,9.97261,9.97261,0,FIRM,73.36189,0.39,13.64758,3.99,3.99,0.1,0.38,0.38,9.97261,154409.69654,2254.84961,843.29829,360.71068,12682.99015,454.57861,1005.24118,430.24935,3583.36316,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,860.88009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 19:05:00",1,NSW1,20250721181,0,80.60182,0,80.60182,0,0,"2025/07/21 19:00:07",0.39,0.39,0,13.64182,13.64182,0,0.69,0.69,0,3.99,3.99,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,80.60182,0.39,13.64182,0.69,3.99,0.1,0.38,0.38,1,197465.99994,2254.84961,856.56011,361.25068,12686.83015,454.66861,1005.52118,430.52935,3583.36316,NOT_OCD,NOT_MII,0.94,0.94,0,0,0,0,0.94,0,861.52009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 19:05:00",1,QLD1,20250721181,0,90.702,0,90.702,0,0,"2025/07/21 19:00:07",0.39,0.39,0,13.64182,13.64182,0,0.69,0.69,0,3.99,3.99,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,90.702,0.39,13.64182,0.69,3.99,0.1,0.38,0.38,1,181021.29997,2254.84961,856.56011,361.25068,12686.83015,454.66861,1005.52118,430.52935,3583.36316,NOT_OCD,NOT_MII,0.94,0.94,0,0,0,0,0.94,0,861.52009,15.39
D,DISPATCH,PRICE,5,"2025/07/21 19:05:00",1,SA1,20250721181,0,-20.1,0,-20.1,0,0,"2025/07/21 19:00:07",258.26693,258.26693,0,25,25,0,4.3,4.3,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,-20.1,258.26693,25,4.3,7.6,0.1,0.38,0.38,1,180678.28773,8669.12133,3930.31212,445.08272,12770.66219,494.09443,1156.05709,431.23935,3584.07316,NOT_OCD,NOT_MII,0.94,0.94,0,0,0,0,0.94,0,1854.94562,1372.2
D,DISPATCH,PRICE,5,"2025/07/21 19:05:00",1,TAS1,20250721181,0,42.33933,0,42.33933,0,0,"2025/07/21 19:00:07",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,8.46,8.46,0,118.28067,118.28067,0,1.37,1.37,0,0.38,0.38,0,2.76,2.76,0,FIRM,42.33933,0.38,0.38,0.36,8.46,118.28067,1.37,0.38,2.76,195251.71822,6220.83453,986.59074,401.32139,13043.57378,29832.92185,989.5698,588.1547,4487.7206,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,355.02898,2.33
D,DISPATCH,PRICE,5,"2025/07/21 19:05:00",1,VIC1,20250721181,0,199.19473,0,199.19473,0,0,"2025/07/21 19:00:07",0.39,0.39,0,13.64182,13.64182,0,0.69,0.69,0,3.99,3.99,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,199.19473,0.39,13.64182,0.69,3.99,0.1,0.38,0.38,1,154468.73846,2254.84961,856.56011,361.25068,12686.83015,454.66861,1005.52118,430.52935,3583.36316,NOT_OCD,NOT_MII,0.94,0.94,0,0,0,0,0.94,0,861.52009,15.39
